3.03075,-1.45637,-2.74155,0.550763,-0.558756,1.34273,-0.709494,-2.86952,-2.09596,1.48884,-1.42761,1.66706,5.69799,-1.56762,0.463829,-0.0495901,-1.56264,2.58176
-0.643148,0.241459,0.042092,1.02825,0.402557,-0.207983,0.985922,1.18471,1.08927,-1.17287,-0.499404,0.252311,0.17306,-0.0212142,-0.0578401,-0.0529955,0.00427358,0.080354
3.34477,-0.696018,-2.22049,-0.85464,0.0532961,0.3992,-0.842688,-1.57443,-0.341886,1.12657,-0.107456,-0.301423,-0.815608,0.388348,0.196771,-0.0637337,-0.250597,0.690112
1.18464,-0.718498,0.55016,-1.58449,-1.3719,1.06443,-1.18297,1.07067,-0.185022,1.36967,0.503223,-0.576812,-0.0627682,-0.576036,0.320669,-0.017866,-1.0672,1.86517
1.1892,-0.985692,0.875372,-1.48046,-1.48432,1.24705,-0.240916,1.06348,-3.52435,0.28008,0.77954,0.114879,1.25524,-0.306536,0.466764,-0.0949829,-0.629576,1.28548
-0.467992,0.207313,-1.38809,-1.61421,-2.90998,1.01945,-0.852982,3.74223,-1.11279,-0.726667,0.567361,-0.14845,0.573188,-0.57116,0.602337,-0.162675,-1.55435,2.92019
-2.56357,1.21021,-1.25268,-0.247782,-0.505311,0.069904,-0.635502,-0.135711,-0.864302,0.0195352,0.0619264,0.61612,2.44392,-1.05428,0.144143,0.203862,-0.691104,0.645807
1.59335,-1.15093,1.99132,2.06686,-1.22363,-0.613826,0.159235,-0.727752,0.551737,1.8474,0.00288754,-1.61908,-3.74166,-0.393372,0.493085,-0.242704,-2.35972,4.70254
0.316695,0.397097,-1.94956,-0.277383,-1.28689,-1.84398,-0.0775388,-0.403881,-0.302633,-0.0534191,0.369522,-0.392163,-0.599571,-0.00482316,0.02192,0.0932316,-0.121989,0.276797
1.48728,-0.666829,-0.232123,-3.15767,-0.589551,0.244568,-1.6786,-1.24228,-0.330004,2.88827,0.512298,0.296673,4.62055,-1.94866,-0.0976337,0.552387,-0.238745,-0.535149
-0.431683,-0.168021,1.28685,0.426685,0.540911,0.86797,1.07608,1.50334,-0.509606,-0.393333,-0.235478,0.453404,2.07257,-1.01056,0.203045,0.0663015,-0.78631,1.23895
0.79163,-0.0214541,-0.421053,-2.36795,-0.593084,2.13448,-0.43276,4.27332,-0.101553,-1.70194,0.649459,-0.336962,-2.01231,1.31169,0.224622,-0.299818,0.52752,-0.409545
1.02369,-0.0635585,0.277933,-0.934055,-0.578906,0.316088,-0.248002,1.54487,0.957936,2.13548,0.424255,-1.12791,0.365368,-2.161,0.538768,0.305653,-2.74143,4.49116
-1.97687,0.973315,0.573249,0.463058,0.143252,-2.27543,1.72074,1.0302,-0.447593,-2.08221,0.635824,-0.136637,-1.16613,0.73967,-0.36178,0.121336,1.45003,-2.4707
-3.30261,1.25828,2.0881,1.3585,-0.142888,-3.04529,0.768488,-1.24638,1.09197,2.07034,0.592657,-0.984451,0.829511,-2.63541,-0.0527596,0.669954,-1.83997,2.28461
-0.581079,-0.0411614,1.29277,0.938216,1.42052,0.407043,0.81587,0.357373,1.62824,-0.157911,-0.677627,0.409082,1.28628,-0.565422,-0.172909,0.0898739,0.0160699,-0.275332
-1.16183,0.157191,-0.0979261,0.855602,0.319163,2.45118,-0.36872,0.950094,-0.103014,-0.425444,-0.833573,0.814703,1.51365,-0.47758,0.385846,-0.224598,-1.18111,2.03195
-2.21942,0.847772,0.0223602,0.803114,0.470091,1.16966,-1.08544,1.44165,5.73564,1.91426,-1.35431,0.0201571,2.83912,-2.92402,0.107248,0.315541,-2.75812,3.86567
-0.0370433,1.35752,-4.97213,-0.691403,-0.344045,-3.1421,0.814846,-3.71295,-6.41771,-2.41389,1.05183,1.02621,0.411688,1.99514,-0.200662,0.116736,2.78245,-4.65751
-0.00830519,-0.280678,1.79534,-0.3062,-1.35211,1.10957,-0.934972,3.58083,4.17612,1.77032,0.00587495,-1.61791,-1.93237,-1.57939,0.435693,-0.0180513,-2.8916,5.02295
-0.321028,0.117938,0.389018,0.0990852,1.11848,-0.0364339,0.696344,-1.04317,-1.41333,0.018207,-0.0118328,0.62393,2.08537,-0.486856,-0.0647399,0.206412,0.340241,-0.920148
0.874158,-0.211153,1.35983,-0.58681,-0.0100739,-1.46246,0.896698,0.209752,-0.829027,-0.0112458,1.04683,-1.01682,-2.46482,0.605651,-0.110837,0.105344,0.684768,-0.969356
5.13639,-1.822,0.236818,-2.06053,-0.14977,-1.2003,0.112591,0.495183,2.40059,0.854261,0.387295,-1.15368,-2.24687,0.971634,-0.432555,0.0451634,1.46208,-2.12665
-4.40381,1.05527,1.61551,1.80665,-1.30944,-0.410542,-0.0681902,0.461133,-0.217249,0.211943,0.0130032,0.0195759,0.934463,-1.50215,0.278165,0.0619232,-1.86235,2.84242
2.02802,-0.888973,1.97782,-1.31128,1.39178,0.188192,0.25218,0.656753,2.91266,1.85614,-0.0378459,-0.514244,1.29698,-1.28455,-0.274607,0.399765,-0.103962,-0.30596
-1.41599,1.50838,-2.4384,-0.170247,0.791379,-0.53601,-0.82881,-2.26465,-0.602877,0.164638,0.184792,0.0940605,-0.541193,0.351459,-0.0597177,0.167868,0.394436,-1.02703
-0.371092,0.0631525,1.00096,-0.656386,-0.298973,-1.18442,-0.284364,-0.608072,0.609243,1.05232,0.560988,-0.550566,-0.228667,-0.410865,-0.218928,0.253241,0.224271,-0.719459
-1.06446,0.093801,2.68426,0.619594,1.1444,-0.394588,0.999763,0.656125,1.24799,-0.162024,0.163736,-0.415538,-1.07152,0.0091122,-0.256313,0.106568,0.45481,-0.909477
-0.151863,-0.169657,0.484388,-0.11478,-0.887969,0.525576,0.0561543,2.20579,1.11589,0.3235,-0.152266,-0.184193,1.11601,-1.27727,0.28276,0.0421171,-1.54275,2.59197
0.473589,-0.759382,0.111799,0.0603166,-1.26757,0.879647,-1.28145,-0.199358,1.64844,2.46617,-0.75651,0.181817,3.414,-2.42458,0.327199,0.144825,-2.45759,3.78003
-2.73206,1.4934,-1.45607,-0.67952,-1.64489,-1.16285,-1.8035,0.0182904,1.88861,0.724683,0.456567,-0.670248,-1.10912,-0.399757,-0.0707255,0.165291,-0.545301,0.510001
-1.88345,1.49712,-3.3389,0.501826,-0.548492,-0.546688,-0.758288,-0.868843,-0.400575,-1.16395,-0.194303,0.386648,-0.702934,0.739624,0.0505768,-0.109917,0.2011,-0.328877
2.76175,-1.59492,0.588042,-0.645272,0.410045,0.365294,0.150789,-1.02506,-1.25172,-1.47617,-0.0230038,0.540628,-1.65839,2.88143,-0.501383,-0.424962,3.26167,-4.96958
1.65735,-0.354126,0.47735,-0.76854,0.621861,-0.463203,0.355854,0.855429,1.65758,-0.26629,0.315374,-0.820075,-2.70691,1.05744,-0.268757,-0.0244449,1.0731,-1.57877
-1.92789,1.0724,-0.464251,-0.216633,0.0806261,0.316927,-0.234478,0.954898,0.0160292,-0.786637,0.255343,-0.0312591,-0.72749,0.249219,0.0502747,-0.0011585,0.0427783,-0.176115
-0.555419,0.664295,0.218646,0.96475,3.08676,0.0557845,1.53749,-0.682316,1.56098,0.848185,-0.910591,0.745152,4.29857,-2.3938,-0.0804825,0.581155,-0.97976,0.799753
0.440055,-0.683586,0.0741677,-0.530251,-2.08531,0.0251083,-0.79026,1.09039,-0.150844,-0.845159,0.257287,-0.205581,-1.87953,1.36027,-0.0342285,-0.38275,0.747891,-0.762589
1.40095,0.0311425,-1.13779,-0.765889,0.903585,-0.865065,-0.244289,-1.87346,-0.0310974,-0.159923,0.296234,-0.223991,-2.00829,1.57646,-0.387454,0.0106857,1.91883,-3.20183
2.11121,-0.326413,-1.56137,-0.54495,0.688854,-0.599064,-0.287394,-1.86523,0.166459,-0.0570974,-0.0579198,-0.0331983,-1.36848,1.37003,-0.30475,-0.0509651,1.56401,-2.50965
-1.49989,0.931646,-0.0647759,0.191736,1.26097,-0.0113298,0.234356,-0.55353,0.192697,0.279771,-0.0511197,0.223232,1.20889,-0.793293,-0.0328754,0.275404,-0.26151,-0.0480408
-0.0689088,0.675911,-0.92479,-1.47886,1.14864,1.00228,-0.669783,0.184625,0.327919,0.197187,0.254842,-0.00885806,-0.0218745,0.144504,-0.0340885,0.150874,0.406614,-0.998292
2.67425,-1.61387,0.394286,1.14113,-1.22786,-0.211968,0.226265,0.318454,1.52031,0.60854,-0.740087,-0.381972,-0.630967,-0.218396,0.169639,-0.264955,-1.06291,2.37297
3.40783,-0.662326,0.139657,-0.750491,1.11798,-0.575901,0.999614,0.537079,1.33541,1.32948,0.249382,-1.13306,-0.983344,-0.790644,0.11515,0.280818,-0.842247,1.52444
1.66006,0.244562,-3.09462,0.51072,-0.549187,-0.491185,-0.174846,-1.34282,-0.542516,1.98228,-0.370566,-0.298497,1.81449,-2.23939,0.698451,0.263961,-3.12237,5.22031
0.655026,1.01443,-3.71593,-0.419267,-0.620881,-0.800389,0.46462,0.791062,-1.56323,-0.941237,0.3419,-0.228403,-0.497154,-0.0998727,0.443894,0.0537733,-0.925014,1.84443
-0.168206,-0.585142,2.165,0.576024,0.21339,0.123812,1.16621,-1.03081,-4.63704,-1.06466,0.703364,0.368216,-0.618226,1.16964,0.092934,-0.199502,1.08709,-1.49523
-0.770492,0.491951,-1.01969,0.0749366,-0.403809,-0.595895,-0.298922,-1.01029,-1.20888,-0.630186,0.241069,0.139819,-0.833022,0.844544,-0.0587468,-0.0788974,0.720886,-1.16325
1.84746,-0.362318,0.331364,-1.12394,1.43674,0.172393,0.284814,0.685963,1.1942,-1.5642,0.353408,-0.506019,-4.20305,2.85163,-0.529711,-0.251653,2.91834,-4.49289
-0.522665,-0.0903514,0.91886,1.26927,1.34418,0.393733,-0.513166,-2.49398,1.34612,1.119,-0.709988,0.215871,0.0225172,-0.0504863,-0.206434,0.0109953,0.120634,-0.484705
-0.468929,1.0185,-0.895087,0.575241,0.577557,-1.48224,0.76127,-0.737095,-0.660447,-0.257632,0.533792,-0.758061,-2.39701,0.308862,0.0843461,0.125828,-0.167985,0.38557
0.58234,-0.470191,0.253106,-0.532193,-0.414094,0.462864,-0.31408,0.373553,-0.113471,-0.0409471,0.0323057,0.0900934,0.112136,0.26691,-0.00974006,-0.087955,0.282857,-0.402689
-1.83867,0.860061,0.59901,1.82322,-0.255115,-2.15278,1.38019,-0.219291,-0.688092,-0.84662,0.406481,-0.629348,-2.19786,0.153237,0.0370012,0.0288905,-0.301349,0.705043
-0.156062,1.68032,-2.13934,-1.77242,-0.0677031,-3.78375,0.456942,-1.19035,-0.50066,1.61245,1.57802,-1.35536,-0.0886801,-1.60134,-0.0482723,0.853097,-0.619384,0.343667
-1.80356,0.842426,-1.25499,1.60235,-1.03487,0.318534,-0.956021,1.15145,2.24295,-2.11524,-0.440909,-0.577977,-5.78103,2.58399,-0.0141164,-0.685499,0.548552,-0.107836
-0.276819,-0.10905,1.04898,0.0206669,-0.159954,-0.86737,-0.254954,-0.757466,0.91282,0.69091,0.219614,-0.443079,-0.892861,0.0697394,-0.227157,0.0834639,0.361833,-0.755683
1.32678,-1.60919,2.08951,-1.72959,0.654746,1.19818,-0.379807,-0.782481,-0.981917,-0.454182,-0.0497466,1.31349,2.52247,1.28377,-0.660175,-0.0850034,3.15599,-5.612
-0.458603,-0.767071,1.81801,-1.02667,0.21242,-0.184675,0.299406,0.774355,0.383457,-2.61138,0.0280753,1.10594,0.180393,2.5535,-0.984512,-0.242747,4.35685,-7.39789
-0.370013,0.296642,-1.09352,0.627462,-0.762485,0.749901,-0.573574,0.290083,-0.261779,0.0402237,-0.217785,-0.155912,-0.85034,-0.118982,0.426805,-0.194732,-1.34988,2.55508
-0.601963,0.340207,-0.585445,0.634513,-1.26296,-1.22416,0.297929,0.889386,0.870479,0.183719,-0.0418194,-0.403506,0.236239,-1.06859,0.192738,0.100126,-1.38991,2.36428
-0.115793,1.063,0.0430265,-0.460099,1.89078,-0.793107,0.494697,-0.766739,0.656786,1.54221,0.619826,-1.01374,-0.811191,-1.15532,0.0732311,0.516946,-0.910737,1.05992
-0.0288599,2.03993,-4.43302,-1.55656,0.960576,0.0173474,-0.965852,-0.561822,-0.289175,0.366068,0.597879,-0.657056,-1.67242,0.023268,0.321074,0.268568,-0.691034,0.962321
-1.86309,0.878808,0.0153178,-0.380283,-1.281,-1.07903,-0.216273,0.94016,-0.535893,-0.70355,0.886903,-0.648536,-2.15116,0.559079,0.00800168,-0.0179734,0.21022,-0.27664
3.05242,-1.01795,-1.23316,-0.529392,-0.583806,0.667419,-0.647298,0.0169154,1.3316,2.12821,-0.554995,-0.295606,1.74118,-1.70295,0.407815,0.115757,-2.15143,3.64907
0.600687,-0.406687,0.215893,0.346168,1.4988,2.40953,-0.382592,-0.323948,0.732944,0.739954,-0.956662,0.704078,1.98812,-0.698979,0.18491,-0.041809,-0.788289,1.15399
-1.61847,-0.0197566,1.40285,1.58212,-0.703959,-0.863242,-0.130327,-1.97215,-1.29522,-0.0221433,0.140426,-0.0742975,-1.56206,0.732749,-0.0679231,-0.187423,0.346636,-0.442644
1.68111,-0.646125,-0.0446141,0.126552,0.535038,0.628363,0.252248,0.075322,0.423222,0.124438,-0.372083,0.0097786,-0.120718,0.110671,0.0731971,-0.0868634,-0.137285,0.432302
-0.57894,1.08668,0.343893,0.554691,2.02115,-1.33257,1.34977,-0.247699,0.930688,-0.0344002,0.392874,-0.852698,-2.06132,-0.0937492,-0.126519,0.310452,0.0631318,-0.27867
-2.44958,0.450961,0.977692,1.12898,-1.90448,-0.366569,-0.482714,1.3393,0.724197,-0.675081,0.186526,-0.620106,-2.7018,0.497128,0.136779,-0.301559,-0.642909,1.43219
1.30856,-1.18197,-0.390477,-1.21187,-1.86789,2.30857,-1.40839,1.48405,-1.06122,-0.353834,-0.183191,0.559386,0.752832,0.617157,0.300959,-0.434457,-0.104842,0.592169
0.240021,-0.439771,0.788022,-0.383125,-0.295964,1.28114,-1.15643,-1.00642,-1.16929,0.953038,0.246888,-0.16315,-0.911395,0.394336,0.192301,-0.160497,-0.216755,0.456403
-0.824695,0.667224,0.178349,0.89918,0.366528,-1.36187,0.771093,-0.437718,-0.215338,-0.71838,0.403458,-0.634061,-2.8258,0.85156,-0.0848209,-0.0221138,0.460854,-0.576419
2.30303,-0.181155,-2.7384,-1.15224,1.20148,-1.30395,1.26648,-1.63715,-3.01445,-2.58948,0.195783,1.22909,0.787476,2.35267,-0.55646,-0.0232124,3.73551,-6.16512
-0.874419,-0.643359,4.4327,-0.397823,-0.504432,0.175562,0.151877,2.05047,1.46444,1.05994,0.65734,-0.991708,-0.93812,-0.779778,-0.0549269,0.10182,-0.570531,0.827162
0.640835,-0.0544483,0.154126,0.817271,1.06999,-1.6701,1.41399,-1.76034,-0.990393,-0.178249,0.0500394,0.104284,0.288245,0.0684984,-0.214618,0.188966,0.74974,-1.34459
0.00985968,-0.360975,0.440144,-0.400346,-0.919563,0.0930063,-0.596678,-0.565844,-0.993835,0.871083,0.231442,0.0364573,0.963186,-0.517404,0.12531,0.0400989,-0.465432,0.669613
-1.14775,1.42876,-1.28621,-1.31443,0.979421,0.207409,-0.235125,1.18782,0.585902,-0.918658,0.582781,-0.365292,-1.77059,0.762269,-0.0979664,0.114293,0.789643,-1.50157
0.713818,-0.570379,0.34676,0.173911,-1.03748,0.0269073,0.218186,0.8754,-0.486243,-0.0953862,0.0495346,-0.189561,-0.243701,-0.122199,0.221198,-0.131199,-0.637104,1.38558
